gainQuoteHomeConversionFactor,reason,accountBalance,type,halfSpreadCost,instrument,tradeCloseTransactionID,time,pl,baseFinancingHomeConversionCost,accountID,requestID,guaranteedExecutionFeeHomeConversionCost,guaranteedExecutionFee,fullPrice,positionFinancings,takeProfitOnFill,longPositionCloseout,userID,quotePL,plHomeConversionCost,closedTradeID,positionFill,commission,requestedUnits,lossQuoteHomeConversionFactor,quoteGuaranteedExecutionFee,triggerCondition,baseFinancing,triggerMode,stopLossOnFill,id,tradeOpened,financing,baseHomeConversionCost,units,batchID,homeConversionFactors,price,tradeID,orderID,timeInForce,tradesClosed,fullVWAP,homeConversionCost
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,343,2024-08-05T11:55:05.856428273Z,,,101-004-29576199-001,,,,,,,,29576199,,,340,,,,,,,,,,344,,,,,343,,,,341,,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-08-05T12:46:01.178482405Z,,,101-004-29576199-001,7.92838E+16,,,,,"{'price': '1.10236', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.09663', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",345,,,,1000,345,,,,,FOK,,,
0.779630874,MARKET_ORDER,99999.7501,ORDER_FILL,0.0274,EUR_USD,,2024-08-05T12:46:01.178482405Z,0,0,101-004-29576199-001,7.92838E+16,0,0,"{'closeoutBid': '1.09873', 'closeoutAsk': '1.09898', 'timestamp': '2024-08-05T12:46:00.108770797Z', 'bids': [{'price': '1.09882', 'liquidity': '500000'}, {'price': '1.09881', 'liquidity': '2500000'}, {'price': '1.09880', 'liquidity': '2000000'}, {'price': '1.09879', 'liquidity': '5000000'}, {'price': '1.09876', 'liquidity': '10000000'}, {'price': '1.09873', 'liquidity': '10000000'}], 'asks': [{'price': '1.09889', 'liquidity': '500000'}, {'price': '1.09890', 'liquidity': '500000'}, {'price': '1.09891', 'liquidity': '2000000'}, {'price': '1.09892', 'liquidity': '2000000'}, {'price': '1.09893', 'liquidity': '5000000'}, {'price': '1.09895', 'liquidity': '10000000'}, {'price': '1.09898', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.78746636,0,,0,,,346,"{'price': '1.09889', 'tradeID': '346', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0274', 'initialMarginRequired': '28.7000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,345,"{'gainQuoteHome': {'factor': '0.77963087370654'}, 'lossQuoteHome': {'factor': '0.78746635987444'}, 'gainBaseHome': {'factor': '0.85669500'}, 'lossBaseHome': {'factor': '0.86530500'}}",1.09889,,345,,,1.09889,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-08-05T12:46:01.178482405Z,,,101-004-29576199-001,7.92838E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,347,,,,,345,,1.10236,346,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-08-05T12:46:01.178482405Z,,,101-004-29576199-001,7.92838E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,348,,,,,345,,1.09663,346,,GTC,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-08-05T13:31:01.177197363Z,,,101-004-29576199-001,6.12694E+16,,,,,"{'price': '1.10238', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.09818', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",349,,,,1000,349,,,,,FOK,,,
0.778523705,MARKET_ORDER,99999.7501,ORDER_FILL,0.0313,EUR_USD,,2024-08-05T13:31:01.177197363Z,0,0,101-004-29576199-001,6.12694E+16,0,0,"{'closeoutBid': '1.09962', 'closeoutAsk': '1.09988', 'timestamp': '2024-08-05T13:31:00.960574525Z', 'bids': [{'price': '1.09971', 'liquidity': '500000'}, {'price': '1.09970', 'liquidity': '2500000'}, {'price': '1.09969', 'liquidity': '2000000'}, {'price': '1.09968', 'liquidity': '5000000'}, {'price': '1.09965', 'liquidity': '10000000'}, {'price': '1.09962', 'liquidity': '10000000'}], 'asks': [{'price': '1.09979', 'liquidity': '500000'}, {'price': '1.09980', 'liquidity': '500000'}, {'price': '1.09981', 'liquidity': '2000000'}, {'price': '1.09982', 'liquidity': '2000000'}, {'price': '1.09983', 'liquidity': '5000000'}, {'price': '1.09985', 'liquidity': '10000000'}, {'price': '1.09988', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.786348064,0,,0,,,350,"{'price': '1.09979', 'tradeID': '350', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0313', 'initialMarginRequired': '28.6833', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,349,"{'gainQuoteHome': {'factor': '0.77852370474895'}, 'lossQuoteHome': {'factor': '0.78634806359065'}, 'gainBaseHome': {'factor': '0.85619750'}, 'lossBaseHome': {'factor': '0.86480250'}}",1.09979,,349,,,1.09979,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-08-05T13:31:01.177197363Z,,,101-004-29576199-001,6.12694E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,351,,,,,349,,1.10238,350,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-08-05T13:31:01.177197363Z,,,101-004-29576199-001,6.12694E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,352,,,,,349,,1.09818,350,,GTC,,,
0.778526748,STOP_LOSS_ORDER,99998.4841,ORDER_FILL,0.0274,EUR_USD,,2024-08-05T13:50:30.804908299Z,-1.266,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.09809', 'closeoutAsk': '1.09834', 'timestamp': '2024-08-05T13:50:30.804908299Z', 'bids': [{'price': '1.09818', 'liquidity': '500000'}, {'price': '1.09817', 'liquidity': '2500000'}, {'price': '1.09816', 'liquidity': '2000000'}, {'price': '1.09815', 'liquidity': '5000000'}, {'price': '1.09812', 'liquidity': '10000000'}, {'price': '1.09809', 'liquidity': '10000000'}], 'asks': [{'price': '1.09825', 'liquidity': '500000'}, {'price': '1.09826', 'liquidity': '500000'}, {'price': '1.09827', 'liquidity': '2000000'}, {'price': '1.09828', 'liquidity': '2000000'}, {'price': '1.09829', 'liquidity': '5000000'}, {'price': '1.09831', 'liquidity': '10000000'}, {'price': '1.09834', 'liquidity': '10000000'}]}",,,,29576199,-1.61,-0.006224709,,,0,-1000,0.786351138,0,,0,,,353,,0,,-1000,353,"{'gainQuoteHome': {'factor': '0.77852674840008'}, 'lossQuoteHome': {'factor': '0.78635113783124'}, 'gainBaseHome': {'factor': '0.85500350'}, 'lossBaseHome': {'factor': '0.86359650'}}",1.09818,,352,,"[{'tradeID': '350', 'units': '-1000', 'realizedPL': '-1.2660', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.09818', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0274', 'plHomeConversionCost': '-0.00622470905035', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00622470905035'}]",1.09818,-0.006224709
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,353,2024-08-05T13:50:30.804908299Z,,,101-004-29576199-001,,,,,,,,29576199,,,350,,,,,,,,,,354,,,,,353,,,,351,,,,
0.779472086,STOP_LOSS_ORDER,99996.7048,ORDER_FILL,0.0783,EUR_USD,,2024-08-05T14:00:00.381953223Z,-1.7793,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.09654', 'closeoutAsk': '1.09692', 'timestamp': '2024-08-05T14:00:00.381953223Z', 'bids': [{'price': '1.09663', 'liquidity': '500000'}, {'price': '1.09662', 'liquidity': '2500000'}, {'price': '1.09661', 'liquidity': '2000000'}, {'price': '1.09660', 'liquidity': '5000000'}, {'price': '1.09657', 'liquidity': '10000000'}, {'price': '1.09654', 'liquidity': '10000000'}], 'asks': [{'price': '1.09683', 'liquidity': '500000'}, {'price': '1.09684', 'liquidity': '500000'}, {'price': '1.09685', 'liquidity': '2000000'}, {'price': '1.09686', 'liquidity': '2000000'}, {'price': '1.09687', 'liquidity': '5000000'}, {'price': '1.09689', 'liquidity': '10000000'}, {'price': '1.09692', 'liquidity': '10000000'}]}",,,,29576199,-2.26,-0.008637318,,,0,-1000,0.787305976,0,,0,,,355,,0,,-1000,355,"{'gainQuoteHome': {'factor': '0.77947208563255'}, 'lossQuoteHome': {'factor': '0.78730597594041'}, 'gainBaseHome': {'factor': '0.85466520'}, 'lossBaseHome': {'factor': '0.86325480'}}",1.09663,,348,,"[{'tradeID': '346', 'units': '-1000', 'realizedPL': '-1.7793', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.09663', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0783', 'plHomeConversionCost': '-0.00863731751079', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00863731751079'}]",1.09663,-0.008637318
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,355,2024-08-05T14:00:00.381953223Z,,,101-004-29576199-001,,,,,,,,29576199,,,346,,,,,,,,,,356,,,,,355,,,,347,,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-08-05T16:31:01.406727532Z,,,101-004-29576199-001,7.92839E+16,,,,,"{'price': '1.09739', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.09472', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",357,,,,1000,357,,,,,FOK,,,
0.779002177,MARKET_ORDER,99996.7048,ORDER_FILL,0.0352,EUR_USD,,2024-08-05T16:31:01.406727532Z,0,0,101-004-29576199-001,7.92839E+16,0,0,"{'closeoutBid': '1.09554', 'closeoutAsk': '1.09581', 'timestamp': '2024-08-05T16:31:01.378159461Z', 'bids': [{'price': '1.09563', 'liquidity': '500000'}, {'price': '1.09562', 'liquidity': '2500000'}, {'price': '1.09561', 'liquidity': '2000000'}, {'price': '1.09560', 'liquidity': '5000000'}, {'price': '1.09557', 'liquidity': '10000000'}, {'price': '1.09554', 'liquidity': '10000000'}], 'asks': [{'price': '1.09572', 'liquidity': '500000'}, {'price': '1.09573', 'liquidity': '500000'}, {'price': '1.09574', 'liquidity': '2000000'}, {'price': '1.09575', 'liquidity': '2000000'}, {'price': '1.09576', 'liquidity': '5000000'}, {'price': '1.09578', 'liquidity': '10000000'}, {'price': '1.09581', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.786831345,0,,0,,,358,"{'price': '1.09572', 'tradeID': '358', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0352', 'initialMarginRequired': '28.5940', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,357,"{'gainQuoteHome': {'factor': '0.77900217690341'}, 'lossQuoteHome': {'factor': '0.78683134451047'}, 'gainBaseHome': {'factor': '0.85353090'}, 'lossBaseHome': {'factor': '0.86210910'}}",1.09572,,357,,,1.09572,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-08-05T16:31:01.406727532Z,,,101-004-29576199-001,7.92839E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,359,,,,,357,,1.09739,358,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-08-05T16:31:01.406727532Z,,,101-004-29576199-001,7.92839E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,360,,,,,357,,1.09472,358,,GTC,,,
0.780600323,STOP_LOSS_ORDER,99995.9085,ORDER_FILL,0.0314,EUR_USD,,2024-08-05T17:35:47.587266714Z,-0.7963,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.09462', 'closeoutAsk': '1.09488', 'timestamp': '2024-08-05T17:35:47.587266714Z', 'bids': [{'price': '1.09471', 'liquidity': '500000'}, {'price': '1.09470', 'liquidity': '2500000'}, {'price': '1.09469', 'liquidity': '2000000'}, {'price': '1.09468', 'liquidity': '5000000'}, {'price': '1.09465', 'liquidity': '10000000'}, {'price': '1.09462', 'liquidity': '10000000'}], 'asks': [{'price': '1.09479', 'liquidity': '500000'}, {'price': '1.09480', 'liquidity': '500000'}, {'price': '1.09481', 'liquidity': '2000000'}, {'price': '1.09482', 'liquidity': '2000000'}, {'price': '1.09483', 'liquidity': '5000000'}, {'price': '1.09485', 'liquidity': '10000000'}, {'price': '1.09488', 'liquidity': '10000000'}]}",,,,29576199,-1.01,-0.003893461,,,0,-1000,0.788445552,0,,0,,,361,,0,,-1000,361,"{'gainQuoteHome': {'factor': '0.78060032276060'}, 'lossQuoteHome': {'factor': '0.78844555213508'}, 'gainBaseHome': {'factor': '0.85456570'}, 'lossBaseHome': {'factor': '0.86315430'}}",1.09471,,360,,"[{'tradeID': '358', 'units': '-1000', 'realizedPL': '-0.7963', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.09471', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0314', 'plHomeConversionCost': '-0.00389346142442', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00389346142442'}]",1.09471,-0.003893461
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,361,2024-08-05T17:35:47.587266714Z,,,101-004-29576199-001,,,,,,,,29576199,,,358,,,,,,,,,,362,,,,,361,,,,359,,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-08-05T19:16:01.560561818Z,,,101-004-29576199-001,6.12695E+16,,,,,"{'price': '1.09626', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.09491', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",363,,,,1000,363,,,,,FOK,,,
0.7795759,MARKET_ORDER,99995.9085,ORDER_FILL,0.0274,EUR_USD,,2024-08-05T19:16:01.560561818Z,0,0,101-004-29576199-001,6.12695E+16,0,0,"{'closeoutBid': '1.09521', 'closeoutAsk': '1.09546', 'timestamp': '2024-08-05T19:15:59.645831914Z', 'bids': [{'price': '1.09530', 'liquidity': '500000'}, {'price': '1.09529', 'liquidity': '2500000'}, {'price': '1.09528', 'liquidity': '2000000'}, {'price': '1.09527', 'liquidity': '5000000'}, {'price': '1.09524', 'liquidity': '10000000'}, {'price': '1.09521', 'liquidity': '10000000'}], 'asks': [{'price': '1.09537', 'liquidity': '500000'}, {'price': '1.09538', 'liquidity': '500000'}, {'price': '1.09539', 'liquidity': '2000000'}, {'price': '1.09540', 'liquidity': '2000000'}, {'price': '1.09541', 'liquidity': '5000000'}, {'price': '1.09543', 'liquidity': '10000000'}, {'price': '1.09546', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.787410834,0,,0,,,364,"{'price': '1.09537', 'tradeID': '364', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0274', 'initialMarginRequired': '28.6067', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,363,"{'gainQuoteHome': {'factor': '0.77957590031926'}, 'lossQuoteHome': {'factor': '0.78741083399082'}, 'gainBaseHome': {'factor': '0.85390900'}, 'lossBaseHome': {'factor': '0.86249100'}}",1.09537,,363,,,1.09537,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-08-05T19:16:01.560561818Z,,,101-004-29576199-001,6.12695E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,365,,,,,363,,1.09626,364,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-08-05T19:16:01.560561818Z,,,101-004-29576199-001,6.12695E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,366,,,,,363,,1.09491,364,,GTC,,,
0.778819253,STOP_LOSS_ORDER,99995.5466,ORDER_FILL,0.0391,EUR_USD,,2024-08-05T20:55:03.453515380Z,-0.3619,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.09482', 'closeoutAsk': '1.09510', 'timestamp': '2024-08-05T20:55:03.453515380Z', 'bids': [{'price': '1.09491', 'liquidity': '500000'}, {'price': '1.09490', 'liquidity': '2500000'}, {'price': '1.09489', 'liquidity': '2000000'}, {'price': '1.09488', 'liquidity': '5000000'}, {'price': '1.09485', 'liquidity': '10000000'}, {'price': '1.09482', 'liquidity': '10000000'}], 'asks': [{'price': '1.09501', 'liquidity': '500000'}, {'price': '1.09502', 'liquidity': '500000'}, {'price': '1.09503', 'liquidity': '2000000'}, {'price': '1.09504', 'liquidity': '2000000'}, {'price': '1.09505', 'liquidity': '5000000'}, {'price': '1.09507', 'liquidity': '10000000'}, {'price': '1.09510', 'liquidity': '10000000'}]}",,,,29576199,-0.46,-0.001770694,,,0,-1000,0.786646582,0,,0,,,367,,0,,-1000,367,"{'gainQuoteHome': {'factor': '0.77881925266299'}, 'lossQuoteHome': {'factor': '0.78664658183549'}, 'gainBaseHome': {'factor': '0.85283440'}, 'lossBaseHome': {'factor': '0.86140560'}}",1.09491,,366,,"[{'tradeID': '364', 'units': '-1000', 'realizedPL': '-0.3619', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.09491', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0391', 'plHomeConversionCost': '-0.00177069370928', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00177069370928'}]",1.09491,-0.001770694
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,367,2024-08-05T20:55:03.453515380Z,,,101-004-29576199-001,,,,,,,,29576199,,,364,,,,,,,,,,368,,,,,367,,,,365,,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-08-06T10:30:58.720277718Z,,,101-004-29576199-001,7.92841E+16,,,,,"{'price': '1.08969', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.09155', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",369,,,,-1000,369,,,,,FOK,,,
0.78306379,MARKET_ORDER,99995.5466,ORDER_FILL,0.0236,EUR_USD,,2024-08-06T10:30:58.720277718Z,0,0,101-004-29576199-001,7.92841E+16,0,0,"{'closeoutBid': '1.09078', 'closeoutAsk': '1.09102', 'timestamp': '2024-08-06T10:30:58.598345136Z', 'bids': [{'price': '1.09087', 'liquidity': '500000'}, {'price': '1.09086', 'liquidity': '2500000'}, {'price': '1.09085', 'liquidity': '2000000'}, {'price': '1.09084', 'liquidity': '5000000'}, {'price': '1.09081', 'liquidity': '10000000'}, {'price': '1.09078', 'liquidity': '10000000'}], 'asks': [{'price': '1.09093', 'liquidity': '500000'}, {'price': '1.09094', 'liquidity': '500000'}, {'price': '1.09095', 'liquidity': '2000000'}, {'price': '1.09096', 'liquidity': '2000000'}, {'price': '1.09097', 'liquidity': '5000000'}, {'price': '1.09099', 'liquidity': '10000000'}, {'price': '1.09102', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,-1000,0.790933778,0,,0,,,370,"{'price': '1.09087', 'tradeID': '370', 'units': '-1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0236', 'initialMarginRequired': '28.6180', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,-1000,369,"{'gainQuoteHome': {'factor': '0.78306379017966'}, 'lossQuoteHome': {'factor': '0.79093377802066'}, 'gainBaseHome': {'factor': '0.85424730'}, 'lossBaseHome': {'factor': '0.86283270'}}",1.09087,,369,,,1.09087,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-08-06T10:30:58.720277718Z,,,101-004-29576199-001,7.92841E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,371,,,,,369,,1.08969,370,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-08-06T10:30:58.720277718Z,,,101-004-29576199-001,7.92841E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,372,,,,,369,,1.09155,370,,GTC,,,
0.783949137,STOP_LOSS_ORDER,99995.0082,ORDER_FILL,0.0236,EUR_USD,,2024-08-06T11:57:03.767917375Z,-0.5384,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.09140', 'closeoutAsk': '1.09164', 'timestamp': '2024-08-06T11:57:03.767917375Z', 'bids': [{'price': '1.09149', 'liquidity': '500000'}, {'price': '1.09148', 'liquidity': '2500000'}, {'price': '1.09147', 'liquidity': '2000000'}, {'price': '1.09146', 'liquidity': '5000000'}, {'price': '1.09143', 'liquidity': '10000000'}, {'price': '1.09140', 'liquidity': '10000000'}], 'asks': [{'price': '1.09155', 'liquidity': '500000'}, {'price': '1.09156', 'liquidity': '500000'}, {'price': '1.09157', 'liquidity': '2000000'}, {'price': '1.09158', 'liquidity': '2000000'}, {'price': '1.09159', 'liquidity': '5000000'}, {'price': '1.09161', 'liquidity': '10000000'}, {'price': '1.09164', 'liquidity': '10000000'}]}",,,,29576199,-0.68,-0.002642941,,,0,1000,0.791828023,0,,0,,,373,,0,,1000,373,"{'gainQuoteHome': {'factor': '0.78394913742953'}, 'lossQuoteHome': {'factor': '0.79182802323285'}, 'gainBaseHome': {'factor': '0.85568010'}, 'lossBaseHome': {'factor': '0.86427990'}}",1.09155,,372,,"[{'tradeID': '370', 'units': '1000', 'realizedPL': '-0.5384', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.09155', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0236', 'plHomeConversionCost': '-0.00264294075890', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00264294075890'}]",1.09155,-0.002642941
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,373,2024-08-06T11:57:03.767917375Z,,,101-004-29576199-001,,,,,,,,29576199,,,370,,,,,,,,,,374,,,,,373,,,,371,,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-08-06T18:00:59.105081281Z,,,101-004-29576199-001,6.12698E+16,,,,,"{'price': '1.09320', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.09218', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",375,,,,1000,375,,,,,FOK,,,
0.783837974,MARKET_ORDER,99995.0082,ORDER_FILL,0.0315,EUR_USD,,2024-08-06T18:00:59.105081281Z,0,0,101-004-29576199-001,6.12698E+16,0,0,"{'closeoutBid': '1.09256', 'closeoutAsk': '1.09282', 'timestamp': '2024-08-06T18:00:58.993490175Z', 'bids': [{'price': '1.09265', 'liquidity': '500000'}, {'price': '1.09264', 'liquidity': '2500000'}, {'price': '1.09263', 'liquidity': '2000000'}, {'price': '1.09262', 'liquidity': '5000000'}, {'price': '1.09259', 'liquidity': '10000000'}, {'price': '1.09256', 'liquidity': '10000000'}], 'asks': [{'price': '1.09273', 'liquidity': '500000'}, {'price': '1.09274', 'liquidity': '500000'}, {'price': '1.09275', 'liquidity': '2000000'}, {'price': '1.09276', 'liquidity': '2000000'}, {'price': '1.09277', 'liquidity': '5000000'}, {'price': '1.09279', 'liquidity': '10000000'}, {'price': '1.09282', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.791715742,0,,0,,,376,"{'price': '1.09273', 'tradeID': '376', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0315', 'initialMarginRequired': '28.6933', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,375,"{'gainQuoteHome': {'factor': '0.78383797357116'}, 'lossQuoteHome': {'factor': '0.79171574214976'}, 'gainBaseHome': {'factor': '0.85649600'}, 'lossBaseHome': {'factor': '0.86510400'}}",1.09273,,375,,,1.09273,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-08-06T18:00:59.105081281Z,,,101-004-29576199-001,6.12698E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,377,,,,,375,,1.0932,376,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-08-06T18:00:59.105081281Z,,,101-004-29576199-001,6.12698E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,378,,,,,375,,1.09218,376,,GTC,,,
0.783143914,TAKE_PROFIT_ORDER,99995.3763,ORDER_FILL,0.0236,EUR_USD,,2024-08-06T18:33:21.287671228Z,0.3681,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.09311', 'closeoutAsk': '1.09335', 'timestamp': '2024-08-06T18:33:21.287671228Z', 'bids': [{'price': '1.09320', 'liquidity': '500000'}, {'price': '1.09319', 'liquidity': '2500000'}, {'price': '1.09318', 'liquidity': '2000000'}, {'price': '1.09317', 'liquidity': '5000000'}, {'price': '1.09314', 'liquidity': '10000000'}, {'price': '1.09311', 'liquidity': '10000000'}], 'asks': [{'price': '1.09326', 'liquidity': '500000'}, {'price': '1.09327', 'liquidity': '500000'}, {'price': '1.09328', 'liquidity': '2000000'}, {'price': '1.09329', 'liquidity': '2000000'}, {'price': '1.09330', 'liquidity': '5000000'}, {'price': '1.09332', 'liquidity': '10000000'}, {'price': '1.09335', 'liquidity': '10000000'}]}",,,,29576199,0.47,-0.001823432,,,0,-1000,0.791014707,0,,0,,,379,,0,,-1000,379,"{'gainQuoteHome': {'factor': '0.78314391351007'}, 'lossQuoteHome': {'factor': '0.79101470661067'}, 'gainBaseHome': {'factor': '0.85615770'}, 'lossBaseHome': {'factor': '0.86476230'}}",1.0932,,377,,"[{'tradeID': '376', 'units': '-1000', 'realizedPL': '0.3681', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.09320', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0236', 'plHomeConversionCost': '-0.00182343178933', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00182343178933'}]",1.0932,-0.001823432
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,379,2024-08-06T18:33:21.287671228Z,,,101-004-29576199-001,,,,,,,,29576199,,,376,,,,,,,,,,380,,,,,379,,,,378,,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-08-06T19:00:59.172023434Z,,,101-004-29576199-001,1.15313E+17,,,,,"{'price': '1.09153', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.09342', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",381,,,,-1000,381,,,,,FOK,,,
